T_K,P_GPa,x_B,k,S_cc,a,b,S_cc0
1500,10,0.9000,2.1800,9.518032e-02,6.719401e-02,1.044334e-01,6.719401e-02
1500,10,0.9000,2.2000,8.906126e-02,6.719401e-02,1.044334e-01,6.719401e-02
1500,10,0.9000,2.2200,9.979068e-02,6.719401e-02,1.044334e-01,6.719401e-02
1500,10,0.9000,2.2600,1.440985e-01,6.719401e-02,1.044334e-01,6.719401e-02
1500,10,0.9000,2.2800,8.723033e-02,6.719401e-02,1.044334e-01,6.719401e-02
1500,10,0.9000,2.3000,1.397103e-01,6.719401e-02,1.044334e-01,6.719401e-02
1500,10,0.9000,2.3100,1.065475e-01,6.719401e-02,1.044334e-01,6.719401e-02
1500,10,0.9000,2.3400,8.103777e-02,6.719401e-02,1.044334e-01,6.719401e-02
1500,10,0.9000,2.3900,1.310359e-01,6.719401e-02,1.044334e-01,6.719401e-02
1500,10,0.9000,2.4000,9.387603e-02,6.719401e-02,1.044334e-01,6.719401e-02
1500,10,0.9000,2.4300,8.627242e-02,6.719401e-02,1.044334e-01,6.719401e-02
1500,10,0.9000,2.5000,1.080285e-01,6.719401e-02,1.044334e-01,6.719401e-02
1500,10,0.9000,2.5100,1.027907e-01,6.719401e-02,1.044334e-01,6.719401e-02
1500,10,0.9000,2.5600,1.055459e-01,6.719401e-02,1.044334e-01,6.719401e-02
1500,10,0.9000,2.6200,8.447155e-02,6.719401e-02,1.044334e-01,6.719401e-02
1500,10,0.9000,2.7800,1.026722e-01,6.719401e-02,1.044334e-01,6.719401e-02
1800,0,0.1000,0.2700,8.332425e-02,8.241275e-02,5.755807e-01,8.241275e-02
1800,0,0.1000,0.4200,6.420311e-02,8.241275e-02,5.755807e-01,8.241275e-02
1800,0,0.1000,0.4900,6.910399e-02,8.241275e-02,5.755807e-01,8.241275e-02
1800,0,0.1000,0.5000,7.827688e-02,8.241275e-02,5.755807e-01,8.241275e-02
1800,0,0.1000,0.5400,8.120117e-02,8.241275e-02,5.755807e-01,8.241275e-02
1800,0,0.1000,0.5600,5.185747e-02,8.241275e-02,5.755807e-01,8.241275e-02
1800,0,0.1000,0.6400,9.391510e-02,8.241275e-02,5.755807e-01,8.241275e-02
1800,0,0.1000,0.6800,5.121838e-02,8.241275e-02,5.755807e-01,8.241275e-02
1800,0,0.1000,0.7000,6.400558e-02,8.241275e-02,5.755807e-01,8.241275e-02
1800,0,0.1000,0.7300,6.150554e-02,8.241275e-02,5.755807e-01,8.241275e-02
1800,0,0.1000,0.8100,9.239252e-02,8.241275e-02,5.755807e-01,8.241275e-02
1800,0,0.1000,0.8300,8.262784e-02,8.241275e-02,5.755807e-01,8.241275e-02
1800,0,0.1000,0.8400,6.939050e-02,8.241275e-02,5.755807e-01,8.241275e-02
1800,0,0.1000,0.8800,7.596276e-02,8.241275e-02,5.755807e-01,8.241275e-02
1800,0,0.1000,0.9100,5.809848e-02,8.241275e-02,5.755807e-01,8.241275e-02
1800,0,0.1000,0.9400,7.735044e-02,8.241275e-02,5.755807e-01,8.241275e-02
1800,0,0.1000,0.9700,6.244954e-02,8.241275e-02,5.755807e-01,8.241275e-02
1800,0,0.1000,0.9800,5.988342e-02,8.241275e-02,5.755807e-01,8.241275e-02
1800,0,0.1000,0.9900,7.275382e-02,8.241275e-02,5.755807e-01,8.241275e-02
1800,0,0.1000,1.0000,7.388331e-02,8.241275e-02,5.755807e-01,8.241275e-02
1800,0,0.1000,1.0100,6.138249e-02,8.241275e-02,5.755807e-01,8.241275e-02
1800,0,0.1000,1.0300,6.784093e-02,8.241275e-02,5.755807e-01,8.241275e-02
1800,0,0.1000,1.0600,5.925151e-02,8.241275e-02,5.755807e-01,8.241275e-02
1800,0,0.1000,1.0800,8.643348e-02,8.241275e-02,5.755807e-01,8.241275e-02
1800,0,0.1000,1.1000,6.625044e-02,8.241275e-02,5.755807e-01,8.241275e-02
1800,0,0.1000,1.1100,7.488476e-02,8.241275e-02,5.755807e-01,8.241275e-02
1800,0,0.1000,1.1200,7.179430e-02,8.241275e-02,5.755807e-01,8.241275e-02
1800,0,0.1000,1.1500,7.360161e-02,8.241275e-02,5.755807e-01,8.241275e-02
1800,0,0.1000,1.1600,7.533032e-02,8.241275e-02,5.755807e-01,8.241275e-02
1800,0,0.1000,1.1800,6.521478e-02,8.241275e-02,5.755807e-01,8.241275e-02
1800,0,0.1000,1.1900,7.762092e-02,8.241275e-02,5.755807e-01,8.241275e-02
1800,0,0.1000,1.2500,7.192608e-02,8.241275e-02,5.755807e-01,8.241275e-02
1800,0,0.1000,1.2600,7.420373e-02,8.241275e-02,5.755807e-01,8.241275e-02
1800,0,0.1000,1.2700,9.735600e-02,8.241275e-02,5.755807e-01,8.241275e-02
1800,0,0.1000,1.2800,6.973900e-02,8.241275e-02,5.755807e-01,8.241275e-02
1800,0,0.1000,1.2900,7.661264e-02,8.241275e-02,5.755807e-01,8.241275e-02
1800,0,0.1000,1.3100,8.338352e-02,8.241275e-02,5.755807e-01,8.241275e-02
1800,0,0.1000,1.3300,8.274314e-02,8.241275e-02,5.755807e-01,8.241275e-02
1800,0,0.1000,1.3400,7.108732e-02,8.241275e-02,5.755807e-01,8.241275e-02
1800,0,0.1000,1.3600,7.642230e-02,8.241275e-02,5.755807e-01,8.241275e-02
1800,0,0.1000,1.3700,7.895736e-02,8.241275e-02,5.755807e-01,8.241275e-02
1800,0,0.1000,1.3900,8.024115e-02,8.241275e-02,5.755807e-01,8.241275e-02
1800,0,0.1000,1.4500,7.593385e-02,8.241275e-02,5.755807e-01,8.241275e-02
1800,0,0.1000,1.4700,9.299980e-02,8.241275e-02,5.755807e-01,8.241275e-02
1800,0,0.1000,1.4900,7.984725e-02,8.241275e-02,5.755807e-01,8.241275e-02
1800,0,0.1000,1.5100,8.294476e-02,8.241275e-02,5.755807e-01,8.241275e-02
1800,0,0.1000,1.5200,7.753575e-02,8.241275e-02,5.755807e-01,8.241275e-02
1800,0,0.1000,1.5500,7.842193e-02,8.241275e-02,5.755807e-01,8.241275e-02
1800,0,0.1000,1.5600,8.536559e-02,8.241275e-02,5.755807e-01,8.241275e-02
1800,0,0.1000,1.5700,8.219665e-02,8.241275e-02,5.755807e-01,8.241275e-02
1800,0,0.1000,1.5900,8.347255e-02,8.241275e-02,5.755807e-01,8.241275e-02
1800,0,0.1000,1.6100,9.918997e-02,8.241275e-02,5.755807e-01,8.241275e-02
1800,0,0.1000,1.6200,8.711758e-02,8.241275e-02,5.755807e-01,8.241275e-02
1800,0,0.1000,1.6500,9.202069e-02,8.241275e-02,5.755807e-01,8.241275e-02
1800,0,0.1000,1.6700,9.391373e-02,8.241275e-02,5.755807e-01,8.241275e-02
1800,0,0.1000,1.6800,8.945132e-02,8.241275e-02,5.755807e-01,8.241275e-02
1800,0,0.1000,1.6900,8.725286e-02,8.241275e-02,5.755807e-01,8.241275e-02
1800,0,0.1000,1.7100,8.818199e-02,8.241275e-02,5.755807e-01,8.241275e-02
1800,0,0.1000,1.7200,8.962313e-02,8.241275e-02,5.755807e-01,8.241275e-02
1800,0,0.1000,1.7400,9.357297e-02,8.241275e-02,5.755807e-01,8.241275e-02
1800,0,0.1000,1.7500,8.727198e-02,8.241275e-02,5.755807e-01,8.241275e-02
1800,0,0.1000,1.7600,9.550700e-02,8.241275e-02,5.755807e-01,8.241275e-02
1800,0,0.1000,1.7700,9.704079e-02,8.241275e-02,5.755807e-01,8.241275e-02
1800,0,0.1000,1.7800,9.480733e-02,8.241275e-02,5.755807e-01,8.241275e-02
1800,0,0.1000,1.8200,9.719562e-02,8.241275e-02,5.755807e-01,8.241275e-02
1800,0,0.1000,1.8500,9.548914e-02,8.241275e-02,5.755807e-01,8.241275e-02
1800,0,0.1000,1.8700,8.780678e-02,8.241275e-02,5.755807e-01,8.241275e-02
1800,0,0.1000,1.9200,9.854618e-02,8.241275e-02,5.755807e-01,8.241275e-02
1800,0,0.1000,1.9300,9.384326e-02,8.241275e-02,5.755807e-01,8.241275e-02
1800,0,0.1000,1.9500,9.649696e-02,8.241275e-02,5.755807e-01,8.241275e-02
1800,0,0.1000,1.9700,1.024978e-01,8.241275e-02,5.755807e-01,8.241275e-02
1800,0,0.1000,1.9900,1.020210e-01,8.241275e-02,5.755807e-01,8.241275e-02
1800,0,0.1000,2.0000,1.021794e-01,8.241275e-02,5.755807e-01,8.241275e-02
1800,0,0.1000,2.0100,9.851697e-02,8.241275e-02,5.755807e-01,8.241275e-02
1800,0,0.1000,2.0200,1.006365e-01,8.241275e-02,5.755807e-01,8.241275e-02
1800,0,0.1000,2.0300,8.397650e-02,8.241275e-02,5.755807e-01,8.241275e-02
1800,0,0.1000,2.0500,1.088438e-01,8.241275e-02,5.755807e-01,8.241275e-02
1800,0,0.1000,2.0700,9.570345e-02,8.241275e-02,5.755807e-01,8.241275e-02
1800,0,0.1000,2.0900,9.944477e-02,8.241275e-02,5.755807e-01,8.241275e-02
1800,0,0.1000,2.1000,9.539231e-02,8.241275e-02,5.755807e-01,8.241275e-02
1800,0,0.1000,2.1100,1.016137e-01,8.241275e-02,5.755807e-01,8.241275e-02
1800,0,0.1000,2.1300,9.704147e-02,8.241275e-02,5.755807e-01,8.241275e-02
1800,0,0.1000,2.1400,9.833648e-02,8.241275e-02,5.755807e-01,8.241275e-02
1800,0,0.1000,2.1600,1.003048e-01,8.241275e-02,5.755807e-01,8.241275e-02
1800,0,0.1000,2.1900,9.389429e-02,8.241275e-02,5.755807e-01,8.241275e-02
1800,0,0.1000,2.2100,1.000838e-01,8.241275e-02,5.755807e-01,8.241275e-02
1800,0,0.1000,2.2200,1.012222e-01,8.241275e-02,5.755807e-01,8.241275e-02
1800,0,0.1000,2.2300,9.442311e-02,8.241275e-02,5.755807e-01,8.241275e-02
1800,0,0.1000,2.2400,1.021817e-01,8.241275e-02,5.755807e-01,8.241275e-02
1800,0,0.1000,2.2700,1.043253e-01,8.241275e-02,5.755807e-01,8.241275e-02
1800,0,0.1000,2.2900,9.882898e-02,8.241275e-02,5.755807e-01,8.241275e-02
1800,0,0.1000,2.3200,1.100512e-01,8.241275e-02,5.755807e-01,8.241275e-02
1800,0,0.1000,2.3400,1.019839e-01,8.241275e-02,5.755807e-01,8.241275e-02
1800,0,0.1000,2.3600,1.081879e-01,8.241275e-02,5.755807e-01,8.241275e-02
1800,0,0.1000,2.3800,1.075024e-01,8.241275e-02,5.755807e-01,8.241275e-02
1800,0,0.1000,2.4600,1.057606e-01,8.241275e-02,5.755807e-01,8.241275e-02
1800,0,0.1000,2.4700,1.061229e-01,8.241275e-02,5.755807e-01,8.241275e-02
1800,0,0.1000,2.5600,1.084564e-01,8.241275e-02,5.755807e-01,8.241275e-02
1800,0,0.1000,2.5700,1.153359e-01,8.241275e-02,5.755807e-01,8.241275e-02
1800,0,0.1000,2.5800,1.036565e-01,8.241275e-02,5.755807e-01,8.241275e-02
1800,0,0.1000,2.6300,1.082103e-01,8.241275e-02,5.755807e-01,8.241275e-02
1800,0,0.1000,2.6900,1.021111e-01,8.241275e-02,5.755807e-01,8.241275e-02
1800,0,0.1000,2.7900,1.083040e-01,8.241275e-02,5.755807e-01,8.241275e-02
1800,0,0.2000,0.5000,7.496952e-02,8.015547e-02,1.734043e-13,8.015547e-02
1800,0,0.2000,0.5100,6.349252e-02,8.015547e-02,1.734043e-13,8.015547e-02
1800,0,0.2000,0.5200,9.368512e-02,8.015547e-02,1.734043e-13,8.015547e-02
1800,0,0.2000,0.7100,7.899952e-02,8.015547e-02,1.734043e-13,8.015547e-02
1800,0,0.2000,0.7200,8.510153e-02,8.015547e-02,1.734043e-13,8.015547e-02
1800,0,0.2000,0.7300,8.052500e-02,8.015547e-02,1.734043e-13,8.015547e-02
1800,0,0.2000,0.8800,9.092032e-02,8.015547e-02,1.734043e-13,8.015547e-02
1800,0,0.2000,1.0000,1.263423e-01,8.015547e-02,1.734043e-13,8.015547e-02
1800,0,0.2000,1.0200,1.312703e-01,8.015547e-02,1.734043e-13,8.015547e-02
1800,0,0.2000,1.0500,9.366301e-02,8.015547e-02,1.734043e-13,8.015547e-02
1800,0,0.2000,1.1200,1.243758e-01,8.015547e-02,1.734043e-13,8.015547e-02
1800,0,0.2000,1.1300,1.089994e-01,8.015547e-02,1.734043e-13,8.015547e-02
1800,0,0.2000,1.1400,1.010937e-01,8.015547e-02,1.734043e-13,8.015547e-02
1800,0,0.2000,1.1600,1.056301e-01,8.015547e-02,1.734043e-13,8.015547e-02
1800,0,0.2000,1.2400,1.184924e-01,8.015547e-02,1.734043e-13,8.015547e-02
1800,0,0.2000,1.2500,1.075950e-01,8.015547e-02,1.734043e-13,8.015547e-02
1800,0,0.2000,1.2700,1.141584e-01,8.015547e-02,1.734043e-13,8.015547e-02
1800,0,0.2000,1.4300,1.502126e-01,8.015547e-02,1.734043e-13,8.015547e-02
1800,0,0.2000,1.4500,1.281072e-01,8.015547e-02,1.734043e-13,8.015547e-02
1800,0,0.2000,1.4600,1.186904e-01,8.015547e-02,1.734043e-13,8.015547e-02
1800,0,0.2000,1.5000,1.240483e-01,8.015547e-02,1.734043e-13,8.015547e-02
1800,0,0.2000,1.5200,1.553594e-01,8.015547e-02,1.734043e-13,8.015547e-02
1800,0,0.2000,1.5300,1.514683e-01,8.015547e-02,1.734043e-13,8.015547e-02
1800,0,0.2000,1.5400,1.395092e-01,8.015547e-02,1.734043e-13,8.015547e-02
1800,0,0.2000,1.5700,1.358978e-01,8.015547e-02,1.734043e-13,8.015547e-02
1800,0,0.2000,1.5800,1.431332e-01,8.015547e-02,1.734043e-13,8.015547e-02
1800,0,0.2000,1.5900,1.525326e-01,8.015547e-02,1.734043e-13,8.015547e-02
1800,0,0.2000,1.6000,1.402352e-01,8.015547e-02,1.734043e-13,8.015547e-02
1800,0,0.2000,1.6100,1.511168e-01,8.015547e-02,1.734043e-13,8.015547e-02
1800,0,0.2000,1.6500,1.617906e-01,8.015547e-02,1.734043e-13,8.015547e-02
1800,0,0.2000,1.6700,1.481591e-01,8.015547e-02,1.734043e-13,8.015547e-02
1800,0,0.2000,1.6900,1.692135e-01,8.015547e-02,1.734043e-13,8.015547e-02
1800,0,0.2000,1.7200,1.548967e-01,8.015547e-02,1.734043e-13,8.015547e-02
1800,0,0.2000,1.7700,1.644759e-01,8.015547e-02,1.734043e-13,8.015547e-02
1800,0,0.2000,1.8100,1.835363e-01,8.015547e-02,1.734043e-13,8.015547e-02
1800,0,0.2000,1.8200,1.907636e-01,8.015547e-02,1.734043e-13,8.015547e-02
1800,0,0.2000,1.8300,1.428378e-01,8.015547e-02,1.734043e-13,8.015547e-02
1800,0,0.2000,1.8500,1.913823e-01,8.015547e-02,1.734043e-13,8.015547e-02
1800,0,0.2000,1.8600,1.717863e-01,8.015547e-02,1.734043e-13,8.015547e-02
1800,0,0.2000,1.8700,1.898248e-01,8.015547e-02,1.734043e-13,8.015547e-02
1800,0,0.2000,1.8900,1.834525e-01,8.015547e-02,1.734043e-13,8.015547e-02
1800,0,0.2000,1.9000,1.748192e-01,8.015547e-02,1.734043e-13,8.015547e-02
1800,0,0.2000,1.9200,1.799899e-01,8.015547e-02,1.734043e-13,8.015547e-02
1800,0,0.2000,1.9300,1.798602e-01,8.015547e-02,1.734043e-13,8.015547e-02
1800,0,0.2000,1.9400,2.124364e-01,8.015547e-02,1.734043e-13,8.015547e-02
1800,0,0.2000,2.0000,1.710395e-01,8.015547e-02,1.734043e-13,8.015547e-02
1800,0,0.2000,2.0300,1.907657e-01,8.015547e-02,1.734043e-13,8.015547e-02
1800,0,0.2000,2.0600,1.743756e-01,8.015547e-02,1.734043e-13,8.015547e-02
1800,0,0.2000,2.0700,1.813036e-01,8.015547e-02,1.734043e-13,8.015547e-02
1800,0,0.2000,2.0900,1.898432e-01,8.015547e-02,1.734043e-13,8.015547e-02
1800,0,0.2000,2.1000,1.962521e-01,8.015547e-02,1.734043e-13,8.015547e-02
1800,0,0.2000,2.1200,1.908480e-01,8.015547e-02,1.734043e-13,8.015547e-02
1800,0,0.2000,2.1300,1.928075e-01,8.015547e-02,1.734043e-13,8.015547e-02
1800,0,0.2000,2.1400,2.117496e-01,8.015547e-02,1.734043e-13,8.015547e-02
1800,0,0.2000,2.1500,1.722341e-01,8.015547e-02,1.734043e-13,8.015547e-02
1800,0,0.2000,2.1600,2.006832e-01,8.015547e-02,1.734043e-13,8.015547e-02
1800,0,0.2000,2.1700,1.814184e-01,8.015547e-02,1.734043e-13,8.015547e-02
1800,0,0.2000,2.1900,2.066127e-01,8.015547e-02,1.734043e-13,8.015547e-02
1800,0,0.2000,2.2000,1.921587e-01,8.015547e-02,1.734043e-13,8.015547e-02
1800,0,0.2000,2.2100,1.896538e-01,8.015547e-02,1.734043e-13,8.015547e-02
1800,0,0.2000,2.2300,2.010450e-01,8.015547e-02,1.734043e-13,8.015547e-02
1800,0,0.2000,2.2400,2.077719e-01,8.015547e-02,1.734043e-13,8.015547e-02
1800,0,0.2000,2.2600,2.021993e-01,8.015547e-02,1.734043e-13,8.015547e-02
1800,0,0.2000,2.2900,1.944620e-01,8.015547e-02,1.734043e-13,8.015547e-02
1800,0,0.2000,2.3000,2.188659e-01,8.015547e-02,1.734043e-13,8.015547e-02
1800,0,0.2000,2.3100,2.222416e-01,8.015547e-02,1.734043e-13,8.015547e-02
1800,0,0.2000,2.3200,2.010958e-01,8.015547e-02,1.734043e-13,8.015547e-02
1800,0,0.2000,2.3300,2.114672e-01,8.015547e-02,1.734043e-13,8.015547e-02
1800,0,0.2000,2.3400,2.145169e-01,8.015547e-02,1.734043e-13,8.015547e-02
1800,0,0.2000,2.3800,2.091301e-01,8.015547e-02,1.734043e-13,8.015547e-02
1800,0,0.2000,2.4000,2.054259e-01,8.015547e-02,1.734043e-13,8.015547e-02
1800,0,0.2000,2.4100,2.068431e-01,8.015547e-02,1.734043e-13,8.015547e-02
1800,0,0.2000,2.4800,2.047337e-01,8.015547e-02,1.734043e-13,8.015547e-02
1800,0,0.2000,2.4900,2.095941e-01,8.015547e-02,1.734043e-13,8.015547e-02
1800,0,0.2000,2.5100,1.995971e-01,8.015547e-02,1.734043e-13,8.015547e-02
1800,0,0.2000,2.5300,2.287931e-01,8.015547e-02,1.734043e-13,8.015547e-02
1800,0,0.2000,2.5400,2.073070e-01,8.015547e-02,1.734043e-13,8.015547e-02
1800,0,0.2000,2.5700,2.253216e-01,8.015547e-02,1.734043e-13,8.015547e-02
1800,0,0.2000,2.5800,2.172977e-01,8.015547e-02,1.734043e-13,8.015547e-02
1800,0,0.2000,2.5900,2.319211e-01,8.015547e-02,1.734043e-13,8.015547e-02
1800,0,0.2000,2.6200,2.398061e-01,8.015547e-02,1.734043e-13,8.015547e-02
1800,0,0.2000,2.6300,2.247609e-01,8.015547e-02,1.734043e-13,8.015547e-02
1800,0,0.2000,2.6400,2.428103e-01,8.015547e-02,1.734043e-13,8.015547e-02
1800,0,0.2000,2.6500,2.208482e-01,8.015547e-02,1.734043e-13,8.015547e-02
1800,0,0.2000,2.7200,2.182248e-01,8.015547e-02,1.734043e-13,8.015547e-02
1800,0,0.2000,2.7300,2.272954e-01,8.015547e-02,1.734043e-13,8.015547e-02
1800,0,0.2000,2.7400,2.118558e-01,8.015547e-02,1.734043e-13,8.015547e-02
1800,0,0.2000,2.7600,2.145285e-01,8.015547e-02,1.734043e-13,8.015547e-02
1800,0,0.2000,2.7700,2.110467e-01,8.015547e-02,1.734043e-13,8.015547e-02
1800,0,0.2000,2.7800,2.142601e-01,8.015547e-02,1.734043e-13,8.015547e-02
1800,0,0.2000,2.8500,2.050427e-01,8.015547e-02,1.734043e-13,8.015547e-02
1800,0,0.2000,2.9000,1.911424e-01,8.015547e-02,1.734043e-13,8.015547e-02
1800,0,0.2000,2.9200,1.922003e-01,8.015547e-02,1.734043e-13,8.015547e-02
1800,0,0.2000,2.9400,1.735851e-01,8.015547e-02,1.734043e-13,8.015547e-02
1800,0,0.2000,2.9600,1.780364e-01,8.015547e-02,1.734043e-13,8.015547e-02
1800,0,0.2000,2.9700,1.654537e-01,8.015547e-02,1.734043e-13,8.015547e-02
1800,0,0.2000,2.9900,1.559074e-01,8.015547e-02,1.734043e-13,8.015547e-02
1800,0,0.2000,3.0400,1.464929e-01,8.015547e-02,1.734043e-13,8.015547e-02
1800,0,0.2000,3.0700,1.355400e-01,8.015547e-02,1.734043e-13,8.015547e-02
1800,0,0.2000,3.0800,1.367240e-01,8.015547e-02,1.734043e-13,8.015547e-02
1800,0,0.2000,3.2600,1.103502e-01,8.015547e-02,1.734043e-13,8.015547e-02
1800,0,0.2000,3.2700,1.087830e-01,8.015547e-02,1.734043e-13,8.015547e-02
1800,0,0.2000,3.2800,1.121086e-01,8.015547e-02,1.734043e-13,8.015547e-02
1800,0,0.2000,3.5400,1.185566e-01,8.015547e-02,1.734043e-13,8.015547e-02
1800,0,0.3000,0.3300,6.986100e-02,6.451232e-02,2.884077e-16,6.451232e-02
1800,0,0.3000,0.4000,6.811867e-02,6.451232e-02,2.884077e-16,6.451232e-02
1800,0,0.3000,0.4800,4.665979e-02,6.451232e-02,2.884077e-16,6.451232e-02
1800,0,0.3000,0.5200,4.961855e-02,6.451232e-02,2.884077e-16,6.451232e-02
1800,0,0.3000,0.5800,6.951151e-02,6.451232e-02,2.884077e-16,6.451232e-02
1800,0,0.3000,0.6300,7.199866e-02,6.451232e-02,2.884077e-16,6.451232e-02
1800,0,0.3000,0.6600,5.371953e-02,6.451232e-02,2.884077e-16,6.451232e-02
1800,0,0.3000,0.7100,6.709586e-02,6.451232e-02,2.884077e-16,6.451232e-02
1800,0,0.3000,0.7700,7.159861e-02,6.451232e-02,2.884077e-16,6.451232e-02
1800,0,0.3000,0.8000,8.754878e-02,6.451232e-02,2.884077e-16,6.451232e-02
1800,0,0.3000,0.8200,7.800748e-02,6.451232e-02,2.884077e-16,6.451232e-02
1800,0,0.3000,0.8600,9.402208e-02,6.451232e-02,2.884077e-16,6.451232e-02
1800,0,0.3000,0.9100,8.010022e-02,6.451232e-02,2.884077e-16,6.451232e-02
1800,0,0.3000,0.9300,8.362747e-02,6.451232e-02,2.884077e-16,6.451232e-02
1800,0,0.3000,0.9600,9.226382e-02,6.451232e-02,2.884077e-16,6.451232e-02
1800,0,0.3000,0.9900,9.909571e-02,6.451232e-02,2.884077e-16,6.451232e-02
1800,0,0.3000,1.0200,9.899007e-02,6.451232e-02,2.884077e-16,6.451232e-02
1800,0,0.3000,1.0400,1.004567e-01,6.451232e-02,2.884077e-16,6.451232e-02
1800,0,0.3000,1.0700,1.019630e-01,6.451232e-02,2.884077e-16,6.451232e-02
1800,0,0.3000,1.1000,1.081778e-01,6.451232e-02,2.884077e-16,6.451232e-02
1800,0,0.3000,1.1400,1.119316e-01,6.451232e-02,2.884077e-16,6.451232e-02
1800,0,0.3000,1.1700,1.188583e-01,6.451232e-02,2.884077e-16,6.451232e-02
1800,0,0.3000,1.2000,1.044169e-01,6.451232e-02,2.884077e-16,6.451232e-02
1800,0,0.3000,1.2400,1.280912e-01,6.451232e-02,2.884077e-16,6.451232e-02
1800,0,0.3000,1.2500,1.097528e-01,6.451232e-02,2.884077e-16,6.451232e-02
1800,0,0.3000,1.2700,1.473495e-01,6.451232e-02,2.884077e-16,6.451232e-02
1800,0,0.3000,1.2900,1.490566e-01,6.451232e-02,2.884077e-16,6.451232e-02
1800,0,0.3000,1.3000,1.307784e-01,6.451232e-02,2.884077e-16,6.451232e-02
1800,0,0.3000,1.3200,1.300621e-01,6.451232e-02,2.884077e-16,6.451232e-02
1800,0,0.3000,1.3300,1.374478e-01,6.451232e-02,2.884077e-16,6.451232e-02
1800,0,0.3000,1.3600,1.565113e-01,6.451232e-02,2.884077e-16,6.451232e-02
1800,0,0.3000,1.3700,1.562633e-01,6.451232e-02,2.884077e-16,6.451232e-02
1800,0,0.3000,1.3800,1.563256e-01,6.451232e-02,2.884077e-16,6.451232e-02
1800,0,0.3000,1.4100,1.555707e-01,6.451232e-02,2.884077e-16,6.451232e-02
1800,0,0.3000,1.4200,1.399329e-01,6.451232e-02,2.884077e-16,6.451232e-02
1800,0,0.3000,1.4400,1.750161e-01,6.451232e-02,2.884077e-16,6.451232e-02
1800,0,0.3000,1.4500,1.726807e-01,6.451232e-02,2.884077e-16,6.451232e-02
1800,0,0.3000,1.4600,1.528731e-01,6.451232e-02,2.884077e-16,6.451232e-02
1800,0,0.3000,1.4800,1.642364e-01,6.451232e-02,2.884077e-16,6.451232e-02
1800,0,0.3000,1.5000,1.806392e-01,6.451232e-02,2.884077e-16,6.451232e-02
1800,0,0.3000,1.5400,1.718482e-01,6.451232e-02,2.884077e-16,6.451232e-02
1800,0,0.3000,1.5500,1.814875e-01,6.451232e-02,2.884077e-16,6.451232e-02
1800,0,0.3000,1.5600,1.760131e-01,6.451232e-02,2.884077e-16,6.451232e-02
1800,0,0.3000,1.5700,1.869153e-01,6.451232e-02,2.884077e-16,6.451232e-02
1800,0,0.3000,1.5900,1.727258e-01,6.451232e-02,2.884077e-16,6.451232e-02
1800,0,0.3000,1.6000,1.808040e-01,6.451232e-02,2.884077e-16,6.451232e-02
1800,0,0.3000,1.6200,2.000701e-01,6.451232e-02,2.884077e-16,6.451232e-02
1800,0,0.3000,1.6300,1.907386e-01,6.451232e-02,2.884077e-16,6.451232e-02
1800,0,0.3000,1.6400,1.933137e-01,6.451232e-02,2.884077e-16,6.451232e-02
1800,0,0.3000,1.6500,1.981956e-01,6.451232e-02,2.884077e-16,6.451232e-02
1800,0,0.3000,1.6700,2.015818e-01,6.451232e-02,2.884077e-16,6.451232e-02
1800,0,0.3000,1.6900,2.050417e-01,6.451232e-02,2.884077e-16,6.451232e-02
1800,0,0.3000,1.7000,2.227206e-01,6.451232e-02,2.884077e-16,6.451232e-02
1800,0,0.3000,1.7300,2.149075e-01,6.451232e-02,2.884077e-16,6.451232e-02
1800,0,0.3000,1.7500,2.257807e-01,6.451232e-02,2.884077e-16,6.451232e-02
1800,0,0.3000,1.7800,2.263958e-01,6.451232e-02,2.884077e-16,6.451232e-02
1800,0,0.3000,1.7900,2.340415e-01,6.451232e-02,2.884077e-16,6.451232e-02
1800,0,0.3000,1.8000,2.569864e-01,6.451232e-02,2.884077e-16,6.451232e-02
1800,0,0.3000,1.8200,2.402482e-01,6.451232e-02,2.884077e-16,6.451232e-02
1800,0,0.3000,1.8300,2.458672e-01,6.451232e-02,2.884077e-16,6.451232e-02
1800,0,0.3000,1.8500,2.269202e-01,6.451232e-02,2.884077e-16,6.451232e-02
1800,0,0.3000,1.8700,2.623853e-01,6.451232e-02,2.884077e-16,6.451232e-02
1800,0,0.3000,1.8800,2.464520e-01,6.451232e-02,2.884077e-16,6.451232e-02
1800,0,0.3000,1.8900,2.508313e-01,6.451232e-02,2.884077e-16,6.451232e-02
1800,0,0.3000,1.9100,2.324880e-01,6.451232e-02,2.884077e-16,6.451232e-02
1800,0,0.3000,1.9300,2.559451e-01,6.451232e-02,2.884077e-16,6.451232e-02
1800,0,0.3000,1.9400,2.658980e-01,6.451232e-02,2.884077e-16,6.451232e-02
1800,0,0.3000,1.9600,2.751286e-01,6.451232e-02,2.884077e-16,6.451232e-02
1800,0,0.3000,1.9700,2.938612e-01,6.451232e-02,2.884077e-16,6.451232e-02
1800,0,0.3000,1.9800,2.736582e-01,6.451232e-02,2.884077e-16,6.451232e-02
1800,0,0.3000,1.9900,2.594871e-01,6.451232e-02,2.884077e-16,6.451232e-02
1800,0,0.3000,2.0000,2.584823e-01,6.451232e-02,2.884077e-16,6.451232e-02
1800,0,0.3000,2.0300,2.581163e-01,6.451232e-02,2.884077e-16,6.451232e-02
1800,0,0.3000,2.0400,2.887305e-01,6.451232e-02,2.884077e-16,6.451232e-02
