P_GPa,T_K,x_B,n_frames,k,S_cc,weight
10,2300,0.3,1251,2.16,0.2953703232,4
10,2300,0.3,1251,2.19,0.3046007148,2
10,2300,0.3,1251,2.2,0.3024266479,2
10,2300,0.3,1251,2.21,0.2734368589,2.828427125
10,2300,0.3,1251,2.23,0.2908262249,2.828427125
10,2300,0.3,1251,2.24,0.2784810624,2.828427125
10,2300,0.3,1251,2.29,0.3052071794,2.828427125
10,2300,0.3,1251,2.31,0.2967269623,2
10,2300,0.3,1251,2.32,0.3205825066,2.828427125
10,2300,0.3,1251,2.33,0.286299766,4
10,2300,0.3,1251,2.35,0.2962802601,2.828427125
10,2300,0.3,1251,2.38,0.2958043328,2
10,2300,0.3,1251,2.4,0.2932910511,2.828427125
10,2300,0.3,1251,2.41,0.306010503,4
10,2300,0.3,1251,2.51,0.295640404,2.828427125
10,2300,0.3,1251,2.52,0.3142205255,2.828427125
10,2300,0.3,1251,2.54,0.3081157236,2
10,2300,0.3,1251,2.57,0.3076554881,4
10,2300,0.3,1251,2.63,0.3168557856,2.828427125
10,2300,0.3,1251,2.67,0.302237648,2.828427125
10,2300,0.3,1251,2.74,0.2805689312,2.828427125
10,2300,0.3,1251,2.88,0.2750115709,2.828427125
10,2300,0.4,1251,0.36,0.04105043144,1.414213562
10,2300,0.4,1251,0.39,0.03634673895,1.414213562
10,2300,0.4,1251,0.51,0.06036989574,1.414213562
10,2300,0.4,1251,0.53,0.06140200005,2
10,2300,0.4,1251,0.62,0.07465572811,2
10,2300,0.4,1251,0.64,0.08061716043,2
10,2300,0.4,1251,0.72,0.09295541205,1.414213562
10,2300,0.4,1251,0.74,0.06424497978,2.828427125
10,2300,0.4,1251,0.78,0.0787887651,1.414213562
10,2300,0.4,1251,0.82,0.08520350387,2
10,2300,0.4,1251,0.86,0.07598908766,2
10,2300,0.4,1251,0.88,0.06109975598,2
10,2300,0.4,1251,0.93,0.08545311645,2
10,2300,0.4,1251,0.96,0.09190768961,2.828427125
10,2300,0.4,1251,1,0.1003978134,2.828427125
10,2300,0.4,1251,1.02,0.09387125909,1.414213562
10,2300,0.4,1251,1.06,0.102803792,2
10,2300,0.4,1251,1.08,0.09759325758,2.449489743
10,2300,0.4,1251,1.09,0.1214652403,2
10,2300,0.4,1251,1.14,0.1201490947,2
10,2300,0.4,1251,1.15,0.1105993286,2.828427125
10,2300,0.4,1251,1.18,0.1170649162,3.16227766
10,2300,0.4,1251,1.19,0.1067856696,2
10,2300,0.4,1251,1.23,0.1253205827,2
10,2300,0.4,1251,1.24,0.1229547822,2
10,2300,0.4,1251,1.25,0.1274762295,2.828427125
10,2300,0.4,1251,1.28,0.1419842747,2.828427125
10,2300,0.4,1251,1.31,0.1482002365,2.828427125
10,2300,0.4,1251,1.33,0.1480340969,4.472135955
10,2300,0.4,1251,1.38,0.1451404848,2
10,2300,0.4,1251,1.42,0.1715897979,2.828427125
10,2300,0.4,1251,1.43,0.1690479885,1.414213562
10,2300,0.4,1251,1.47,0.1822601279,4
10,2300,0.4,1251,1.48,0.1645441944,2
10,2300,0.4,1251,1.49,0.1864865198,2
10,2300,0.4,1251,1.52,0.1767920724,2
10,2300,0.4,1251,1.53,0.1895638785,3.16227766
10,2300,0.4,1251,1.55,0.195323154,2
10,2300,0.4,1251,1.57,0.1922414053,3.741657387
10,2300,0.4,1251,1.58,0.196078138,2
10,2300,0.4,1251,1.59,0.1905847665,2
10,2300,0.4,1251,1.6,0.2084997252,2.828427125
10,2300,0.4,1251,1.61,0.2338365279,2
10,2300,0.4,1251,1.62,0.2055875115,2.828427125
10,2300,0.4,1251,1.63,0.198260686,2
10,2300,0.4,1251,1.65,0.2014484657,2
10,2300,0.4,1251,1.67,0.2254625323,2.828427125
10,2300,0.4,1251,1.68,0.2289272489,2.828427125
10,2300,0.4,1251,1.69,0.2210499763,3.464101615
10,2300,0.4,1251,1.71,0.2367444359,4
10,2300,0.4,1251,1.72,0.2274934444,2.828427125
10,2300,0.4,1251,1.73,0.2653520197,2.828427125
10,2300,0.4,1251,1.75,0.2617880916,2.828427125
10,2300,0.4,1251,1.76,0.2771093597,2
10,2300,0.4,1251,1.8,0.260991971,4
10,2300,0.4,1251,1.85,0.2754330468,2
10,2300,0.4,1251,1.86,0.2605315489,2.828427125
10,2300,0.4,1251,1.87,0.3149898745,2.828427125
10,2300,0.4,1251,1.89,0.2803373217,2.828427125
10,2300,0.4,1251,1.9,0.2903300487,3.464101615
10,2300,0.4,1251,1.91,0.3079152806,2.828427125
10,2300,0.4,1251,1.92,0.3041368698,2.828427125
10,2300,0.4,1251,1.93,0.3001967428,3.464101615
10,2300,0.4,1251,1.96,0.3116985221,2.828427125
10,2300,0.4,1251,1.97,0.3272281522,2.828427125
10,2300,0.4,1251,2,0.3193282053,2.828427125
10,2300,0.4,1251,2.03,0.3302161329,2.828427125
10,2300,0.4,1251,2.04,0.3573597486,1.414213562
10,2300,0.4,1251,2.06,0.3406787008,2.828427125
10,2300,0.4,1251,2.07,0.3349124236,2.828427125
10,2300,0.4,1251,2.09,0.3605206178,2
10,2300,0.4,1251,2.1,0.3456475391,2.828427125
10,2300,0.4,1251,2.12,0.3304372145,3.464101615
10,2300,0.4,1251,2.13,0.3367018126,2.828427125
10,2300,0.4,1251,2.16,0.3543525538,3.464101615
10,2300,0.4,1251,2.18,0.3739858751,3.464101615
10,2300,0.4,1251,2.19,0.359516123,3.464101615
10,2300,0.4,1251,2.21,0.350933989,4
10,2300,0.4,1251,2.22,0.3535237697,2.828427125
10,2300,0.4,1251,2.24,0.3688414288,2.828427125
10,2300,0.4,1251,2.3,0.3571605135,4.472135955
10,2300,0.4,1251,2.34,0.3653415459,2.828427125
10,2300,0.4,1251,2.35,0.3910510999,2
10,2300,0.4,1251,2.36,0.3763493729,2.828427125
10,2300,0.4,1251,2.38,0.3750153676,2.828427125
10,2300,0.4,1251,2.4,0.3686047554,2.828427125
10,2300,0.4,1251,2.43,0.3462484759,2.828427125
10,2300,0.4,1251,2.44,0.3555155912,2.828427125
10,2300,0.4,1251,2.46,0.3710016652,2.828427125
10,2300,0.4,1251,2.49,0.3745834967,2
10,2300,0.4,1251,2.52,0.3719317436,2.828427125
10,2300,0.4,1251,2.57,0.3242528191,2
10,2300,0.4,1251,2.58,0.3512617695,2.828427125
10,2300,0.4,1251,2.59,0.3578321576,2.828427125
10,2300,0.4,1251,2.61,0.3475772672,2.828427125
10,2300,0.4,1251,2.62,0.3354322689,2.828427125
10,2300,0.4,1251,2.67,0.3500357781,2.828427125
10,2300,0.4,1251,2.75,0.3179232563,2.828427125
10,2300,0.4,1251,2.79,0.3080301263,2.828427125
10,2300,0.4,1251,2.94,0.2785734007,2.828427125
10,2300,0.5,1251,0.37,0.07370662522,1.414213562
10,2300,0.5,1251,0.42,0.0658939552,1.414213562
10,2300,0.5,1251,0.44,0.06766477213,1.414213562
10,2300,0.5,1251,0.56,0.06116372334,2
10,2300,0.5,1251,0.57,0.06012985982,2
10,2300,0.5,1251,0.61,0.0535789729,2
10,2300,0.5,1251,0.71,0.06855991138,2.828427125
10,2300,0.5,1251,0.74,0.0719305783,1.414213562
10,2300,0.5,1251,0.84,0.07324302305,1.414213562
10,2300,0.5,1251,0.85,0.07813282326,2
10,2300,0.5,1251,0.86,0.08392476476,2
10,2300,0.5,1251,0.88,0.07926382099,1.414213562
10,2300,0.5,1251,0.92,0.09591163116,2
10,2300,0.5,1251,0.95,0.09232868749,2.828427125
10,2300,0.5,1251,0.96,0.08050723559,2.828427125
10,2300,0.5,1251,0.97,0.08106916956,2
10,2300,0.5,1251,1.02,0.09354386087,2.828427125
10,2300,0.5,1251,1.04,0.09991067406,2.828427125
10,2300,0.5,1251,1.11,0.1119477426,1.414213562
10,2300,0.5,1251,1.12,0.1037644763,2
10,2300,0.5,1251,1.15,0.1218401173,2
10,2300,0.5,1251,1.19,0.108172278,2.828427125
10,2300,0.5,1251,1.21,0.1188941438,2.828427125
10,2300,0.5,1251,1.22,0.1129226166,3.464101615
10,2300,0.5,1251,1.27,0.1308616413,4.242640687
10,2300,0.5,1251,1.32,0.142699152,2.449489743
10,2300,0.5,1251,1.34,0.1342966404,2
10,2300,0.5,1251,1.37,0.1317465316,2
10,2300,0.5,1251,1.38,0.1572588121,2
10,2300,0.5,1251,1.39,0.1572305049,3.464101615
10,2300,0.5,1251,1.41,0.1567941411,2
10,2300,0.5,1251,1.43,0.1610214619,4
10,2300,0.5,1251,1.46,0.1656996143,2.828427125
10,2300,0.5,1251,1.47,0.1682387285,2
10,2300,0.5,1251,1.48,0.1765174674,3.16227766
10,2300,0.5,1251,1.51,0.1929675368,2
10,2300,0.5,1251,1.53,0.1948209691,2.828427125
10,2300,0.5,1251,1.54,0.1990375943,3.464101615
10,2300,0.5,1251,1.56,0.2001041566,2
10,2300,0.5,1251,1.57,0.1884652517,2.828427125
10,2300,0.5,1251,1.59,0.1953392126,2.828427125
10,2300,0.5,1251,1.6,0.2112635893,2.828427125
10,2300,0.5,1251,1.61,0.2041988503,2.828427125
10,2300,0.5,1251,1.65,0.2161384872,2.828427125
10,2300,0.5,1251,1.68,0.2465587173,2
10,2300,0.5,1251,1.69,0.2462265576,1.414213562
10,2300,0.5,1251,1.7,0.2360701143,2
10,2300,0.5,1251,1.71,0.2406791534,2.828427125
10,2300,0.5,1251,1.72,0.26648913,2.828427125
10,2300,0.5,1251,1.73,0.2420288782,3.464101615
10,2300,0.5,1251,1.74,0.2373287836,2.828427125
10,2300,0.5,1251,1.75,0.2549245042,2.449489743
10,2300,0.5,1251,1.76,0.2570237656,2.828427125
10,2300,0.5,1251,1.77,0.2663783777,4
10,2300,0.5,1251,1.78,0.2801987015,2.828427125
10,2300,0.5,1251,1.79,0.2573171751,2
10,2300,0.5,1251,1.8,0.2526624794,2
10,2300,0.5,1251,1.83,0.2761714554,2
10,2300,0.5,1251,1.84,0.3097493201,3.464101615
10,2300,0.5,1251,1.86,0.3311576088,2.828427125
10,2300,0.5,1251,1.9,0.3053141829,4.898979486
10,2300,0.5,1251,1.92,0.3155488196,4
10,2300,0.5,1251,1.94,0.3293897692,2.828427125
10,2300,0.5,1251,1.95,0.3405766765,4
10,2300,0.5,1251,1.97,0.3200702486,2.828427125
10,2300,0.5,1251,1.98,0.3470946308,3.464101615
10,2300,0.5,1251,2,0.3636931499,2.828427125
10,2300,0.5,1251,2.02,0.3646853381,3.464101615
10,2300,0.5,1251,2.04,0.389926075,2.828427125
10,2300,0.5,1251,2.07,0.4020748099,2.828427125
10,2300,0.5,1251,2.08,0.3841910252,3.464101615
10,2300,0.5,1251,2.12,0.3722616239,2.828427125
10,2300,0.5,1251,2.14,0.3806788159,4.472135955
10,2300,0.5,1251,2.15,0.3999470337,2.828427125
10,2300,0.5,1251,2.16,0.4558641274,2
10,2300,0.5,1251,2.17,0.4228894993,2.828427125
10,2300,0.5,1251,2.2,0.4008791072,4
10,2300,0.5,1251,2.24,0.4193950845,2.828427125
10,2300,0.5,1251,2.25,0.3790158235,2
10,2300,0.5,1251,2.27,0.3991354193,2.828427125
10,2300,0.5,1251,2.29,0.4068873327,4
10,2300,0.5,1251,2.3,0.4007614332,2
10,2300,0.5,1251,2.33,0.4074975144,2.828427125
10,2300,0.5,1251,2.35,0.4177001693,2.828427125
10,2300,0.5,1251,2.41,0.3782616862,4
10,2300,0.5,1251,2.43,0.4076878821,2.828427125
10,2300,0.5,1251,2.44,0.3813732448,2
10,2300,0.5,1251,2.45,0.3862093179,2.828427125
10,2300,0.5,1251,2.46,0.3840371565,2.828427125
10,2300,0.5,1251,2.55,0.3669998394,2.828427125
10,2300,0.5,1251,2.6,0.3361808534,2.828427125
10,2300,0.5,1251,2.62,0.362296521,2.828427125
10,2300,0.5,1251,2.68,0.3553256785,2.828427125
10,2300,0.5,1251,2.85,0.3114182327,2.828427125
10,2300,0.6,1251,0.37,0.05217543013,1.414213562
10,2300,0.6,1251,0.43,0.07121270137,1.414213562
10,2300,0.6,1251,0.45,0.04824018831,1.414213562
10,2300,0.6,1251,0.57,0.08125043051,2
10,2300,0.6,1251,0.58,0.0656355705,2
10,2300,0.6,1251,0.62,0.06362561581,2
10,2300,0.6,1251,0.73,0.07894708871,2.828427125
10,2300,0.6,1251,0.75,0.06857983539,1.414213562
10,2300,0.6,1251,0.86,0.07495212939,2.449489743
10,2300,0.6,1251,0.87,0.0743569075,2
10,2300,0.6,1251,0.9,0.08537159049,1.414213562
10,2300,0.6,1251,0.94,0.08159973995,2
10,2300,0.6,1251,0.97,0.08889414116,4
10,2300,0.6,1251,1,0.09572553182,2
10,2300,0.6,1251,1.04,0.09872713077,2.828427125
10,2300,0.6,1251,1.07,0.1023604153,2.828427125
10,2300,0.6,1251,1.12,0.09576098442,1.414213562
10,2300,0.6,1251,1.14,0.1131621779,2
10,2300,0.6,1251,1.17,0.1064070152,2
10,2300,0.6,1251,1.2,0.1087923312,2
10,2300,0.6,1251,1.21,0.1076189566,2
10,2300,0.6,1251,1.23,0.1183011994,2.828427125
10,2300,0.6,1251,1.25,0.1272923535,3.464101615
10,2300,0.6,1251,1.28,0.1291809166,2.828427125
10,2300,0.6,1251,1.29,0.1271373438,1.414213562
10,2300,0.6,1251,1.3,0.1323239361,2.828427125
10,2300,0.6,1251,1.34,0.1458024149,2
10,2300,0.6,1251,1.35,0.1404720335,1.414213562
10,2300,0.6,1251,1.37,0.1471580769,2
10,2300,0.6,1251,1.4,0.1542146423,2
10,2300,0.6,1251,1.41,0.1562855597,2
10,2300,0.6,1251,1.42,0.1575979378,3.464101615
10,2300,0.6,1251,1.44,0.1537054123,2
10,2300,0.6,1251,1.45,0.1653509384,2.828427125
10,2300,0.6,1251,1.47,0.1709599565,2.828427125
10,2300,0.6,1251,1.48,0.1601591602,2.828427125
10,2300,0.6,1251,1.49,0.1778091341,2
10,2300,0.6,1251,1.5,0.1850746783,3.16227766
10,2300,0.6,1251,1.54,0.1992583625,2
10,2300,0.6,1251,1.56,0.1975472481,4
10,2300,0.6,1251,1.57,0.1943536698,2
10,2300,0.6,1251,1.6,0.2146187641,3.464101615
10,2300,0.6,1251,1.62,0.2082577788,4
10,2300,0.6,1251,1.64,0.2359733098,2.828427125
10,2300,0.6,1251,1.68,0.2205408466,2.828427125
10,2300,0.6,1251,1.71,0.2568000203,2
10,2300,0.6,1251,1.72,0.2571962767,1.414213562
10,2300,0.6,1251,1.73,0.2663206903,2
10,2300,0.6,1251,1.74,0.2522150242,3.464101615
10,2300,0.6,1251,1.75,0.2589991106,2
10,2300,0.6,1251,1.76,0.2325506359,2
10,2300,0.6,1251,1.77,0.2731381726,4
10,2300,0.6,1251,1.78,0.2712526631,3.464101615
10,2300,0.6,1251,1.8,0.2705786424,3.16227766
10,2300,0.6,1251,1.81,0.297082703,2.828427125
10,2300,0.6,1251,1.82,0.2790598226,2.828427125
10,2300,0.6,1251,1.84,0.2855371409,2
10,2300,0.6,1251,1.85,0.2709944594,2
10,2300,0.6,1251,1.87,0.3250974766,2
10,2300,0.6,1251,1.88,0.2755230173,2
10,2300,0.6,1251,1.89,0.3168294878,2.828427125
10,2300,0.6,1251,1.9,0.306814946,2.828427125
10,2300,0.6,1251,1.93,0.3228115008,4
10,2300,0.6,1251,1.94,0.3290882037,2
10,2300,0.6,1251,1.95,0.3381456142,4.472135955
10,2300,0.6,1251,1.98,0.3547574896,3.464101615
10,2300,0.6,1251,2,0.330625214,3.464101615
10,2300,0.6,1251,2.01,0.3498352119,3.464101615
10,2300,0.6,1251,2.03,0.3514729592,4
10,2300,0.6,1251,2.05,0.3479467208,2
10,2300,0.6,1251,2.06,0.3524334684,2.828427125
10,2300,0.6,1251,2.08,0.3801321561,2.828427125
10,2300,0.6,1251,2.1,0.3860566279,2.828427125
10,2300,0.6,1251,2.12,0.3939046325,2
10,2300,0.6,1251,2.13,0.3787949094,2.828427125
10,2300,0.6,1251,2.16,0.3656547673,2.828427125
10,2300,0.6,1251,2.17,0.3765087852,2.828427125
10,2300,0.6,1251,2.18,0.3836249135,2.828427125
10,2300,0.6,1251,2.19,0.3984911294,3.464101615
10,2300,0.6,1251,2.21,0.3485869815,2
10,2300,0.6,1251,2.22,0.3759828674,2.828427125
10,2300,0.6,1251,2.24,0.3764277032,2.828427125
10,2300,0.6,1251,2.25,0.3853703005,2.828427125
10,2300,0.6,1251,2.28,0.3960845537,2
10,2300,0.6,1251,2.29,0.3919905891,2.828427125
10,2300,0.6,1251,2.31,0.3881472939,2.828427125
10,2300,0.6,1251,2.32,0.3883413439,2.828427125
10,2300,0.6,1251,2.34,0.3746663807,3.464101615
10,2300,0.6,1251,2.38,0.3761406586,2.828427125
10,2300,0.6,1251,2.39,0.3752824222,2.828427125
10,2300,0.6,1251,2.45,0.3763267724,2.828427125
10,2300,0.6,1251,2.46,0.3615725556,2.828427125
10,2300,0.6,1251,2.48,0.3620901628,2.828427125
10,2300,0.6,1251,2.49,0.3514855795,3.464101615
10,2300,0.6,1251,2.52,0.3473124025,2.828427125
10,2300,0.6,1251,2.6,0.3134855609,2.828427125
10,2300,0.6,1251,2.65,0.3166234865,2.828427125
10,2300,0.6,1251,2.67,0.307224178,2.828427125
10,2300,0.6,1251,2.73,0.2983285773,2.828427125
10,2300,0.6,1251,2.9,0.2637875646,2.828427125
10,2300,0.7,1251,0.41,0.1303896546,1.414213562
10,2300,0.7,1251,0.43,0.08231375223,2
10,2300,0.7,1251,0.59,0.08272118289,2
10,2300,0.7,1251,0.6,0.06202005472,2
10,2300,0.7,1251,0.61,0.08138318391,2
10,2300,0.7,1251,0.73,0.0833382833,2.828427125
10,2300,0.7,1251,0.82,0.07583785736,1.414213562
10,2300,0.7,1251,0.86,0.08512858175,2
10,2300,0.7,1251,0.92,0.1077700851,2
10,2300,0.7,1251,0.93,0.09658212789,2
10,2300,0.7,1251,0.95,0.09646615349,2
10,2300,0.7,1251,0.96,0.09625634532,3.464101615
10,2300,0.7,1251,1.02,0.1024934074,2.828427125
10,2300,0.7,1251,1.04,0.1055547411,2.828427125
10,2300,0.7,1251,1.05,0.09436417679,2.828427125
10,2300,0.7,1251,1.18,0.1086033504,2
10,2300,0.7,1251,1.19,0.1145228063,2
10,2300,0.7,1251,1.22,0.1414449629,2
10,2300,0.7,1251,1.23,0.1260340427,1.414213562
10,2300,0.7,1251,1.26,0.1235256041,4
10,2300,0.7,1251,1.28,0.1287339399,3.16227766
10,2300,0.7,1251,1.3,0.1290336617,3.16227766
10,2300,0.7,1251,1.35,0.1495081204,2.828427125
10,2300,0.7,1251,1.36,0.137672699,2
10,2300,0.7,1251,1.37,0.1391056459,3.464101615
10,2300,0.7,1251,1.41,0.1550003022,2.828427125
10,2300,0.7,1251,1.43,0.1494111337,2.828427125
10,2300,0.7,1251,1.47,0.1671188275,2.828427125
10,2300,0.7,1251,1.5,0.1755139523,2.828427125
10,2300,0.7,1251,1.52,0.1610260401,2
10,2300,0.7,1251,1.53,0.181388424,2
10,2300,0.7,1251,1.55,0.1875356923,2.828427125
10,2300,0.7,1251,1.56,0.1834896973,4
10,2300,0.7,1251,1.58,0.196801827,2.828427125
10,2300,0.7,1251,1.59,0.1869301096,2.828427125
10,2300,0.7,1251,1.6,0.1916306869,2.828427125
10,2300,0.7,1251,1.61,0.2091182084,2.828427125
10,2300,0.7,1251,1.64,0.2291732308,1.414213562
10,2300,0.7,1251,1.69,0.2234014332,2.828427125
10,2300,0.7,1251,1.71,0.2262493514,1.414213562
10,2300,0.7,1251,1.73,0.2304814917,3.16227766
10,2300,0.7,1251,1.75,0.2375507651,4
10,2300,0.7,1251,1.76,0.2230613561,4
10,2300,0.7,1251,1.78,0.2469972459,3.464101615
10,2300,0.7,1251,1.79,0.2487771611,2
10,2300,0.7,1251,1.81,0.2521946758,2.828427125
10,2300,0.7,1251,1.82,0.2534816829,2
10,2300,0.7,1251,1.83,0.2480200556,4
10,2300,0.7,1251,1.84,0.2411732147,2.828427125
10,2300,0.7,1251,1.85,0.2700736191,2.828427125
10,2300,0.7,1251,1.87,0.2722800235,2.828427125
10,2300,0.7,1251,1.9,0.2645377864,4.472135955
10,2300,0.7,1251,1.91,0.2840366051,2
10,2300,0.7,1251,1.92,0.2617017265,2
10,2300,0.7,1251,1.93,0.2881176655,2
10,2300,0.7,1251,1.94,0.2729881196,2.828427125
10,2300,0.7,1251,1.96,0.290607558,4
10,2300,0.7,1251,1.97,0.2848665182,4
10,2300,0.7,1251,1.98,0.2974461314,2.828427125
10,2300,0.7,1251,2,0.283159088,2.828427125
10,2300,0.7,1251,2.04,0.3021632749,2.828427125
10,2300,0.7,1251,2.08,0.3047623771,3.464101615
10,2300,0.7,1251,2.09,0.2666162697,2
10,2300,0.7,1251,2.1,0.306760543,2.828427125
10,2300,0.7,1251,2.11,0.3135514971,2
10,2300,0.7,1251,2.12,0.3141688939,3.464101615
10,2300,0.7,1251,2.13,0.3323532649,2.828427125
10,2300,0.7,1251,2.15,0.3049316651,4
10,2300,0.7,1251,2.16,0.3059205049,2.828427125
10,2300,0.7,1251,2.19,0.3196899189,4
10,2300,0.7,1251,2.2,0.3024832782,2.828427125
10,2300,0.7,1251,2.25,0.3029649759,2.828427125
10,2300,0.7,1251,2.26,0.302169764,2.828427125
10,2300,0.7,1251,2.28,0.3212088738,2.828427125
10,2300,0.7,1251,2.29,0.3239113393,2.828427125
10,2300,0.7,1251,2.3,0.3171200162,4
10,2300,0.7,1251,2.37,0.2672730596,2
10,2300,0.7,1251,2.38,0.3265302794,2
10,2300,0.7,1251,2.41,0.3055667755,2.828427125
10,2300,0.7,1251,2.42,0.2973123022,2.828427125
10,2300,0.7,1251,2.43,0.3063354784,2
10,2300,0.7,1251,2.45,0.2932362241,2.828427125
10,2300,0.7,1251,2.47,0.2869781918,4
10,2300,0.7,1251,2.48,0.2987104438,2.828427125
10,2300,0.7,1251,2.52,0.2745360005,2.828427125
10,2300,0.7,1251,2.53,0.2788687066,2.828427125
10,2300,0.7,1251,2.57,0.2814096417,2.828427125
10,2300,0.7,1251,2.7,0.2622356678,4
10,2300,0.7,1251,2.72,0.2567832932,2.828427125
10,2300,0.7,1251,2.93,0.2230823167,2.828427125
10,2300,0.75,1251,0.35,0.07606430569,1.414213562
10,2300,0.75,1251,0.38,0.06513399292,1.414213562
10,2300,0.75,1251,0.44,0.06591357518,1.414213562
10,2300,0.75,1251,0.51,0.08170585656,2
10,2300,0.75,1251,0.56,0.09259942717,2
10,2300,0.75,1251,0.58,0.07902345534,2
10,2300,0.75,1251,0.67,0.08557185091,2.828427125
10,2300,0.75,1251,0.7,0.08424194892,1.414213562
10,2300,0.75,1251,0.75,0.07286846967,1.414213562
10,2300,0.75,1251,0.79,0.09550081335,2
10,2300,0.75,1251,0.82,0.09474804241,2
10,2300,0.75,1251,0.83,0.08664621483,2
10,2300,0.75,1251,0.87,0.08725843126,2.449489743
10,2300,0.75,1251,0.9,0.09649325605,2.828427125
10,2300,0.75,1251,0.94,0.09736211241,3.464101615
10,2300,0.75,1251,0.95,0.09995732324,2
10,2300,0.75,1251,1.01,0.1035114323,2.828427125
10,2300,0.75,1251,1.03,0.1021535967,2
10,2300,0.75,1251,1.05,0.1140791699,1.414213562
10,2300,0.75,1251,1.11,0.113526196,3.464101615
10,2300,0.75,1251,1.12,0.1000370155,2
10,2300,0.75,1251,1.13,0.1101215712,2.449489743
10,2300,0.75,1251,1.15,0.1083110411,2
10,2300,0.75,1251,1.18,0.1087037172,3.464101615
10,2300,0.75,1251,1.19,0.1276752159,2.828427125
10,2300,0.75,1251,1.2,0.113710535,2.828427125
10,2300,0.75,1251,1.21,0.1222223124,2
10,2300,0.75,1251,1.26,0.1302957249,2.828427125
10,2300,0.75,1251,1.29,0.1230329449,2
10,2300,0.75,1251,1.31,0.1166083918,1.414213562
10,2300,0.75,1251,1.33,0.1331953843,2
10,2300,0.75,1251,1.35,0.1361692766,3.464101615
10,2300,0.75,1251,1.36,0.1366227735,4
10,2300,0.75,1251,1.4,0.1459869533,4.242640687
10,2300,0.75,1251,1.41,0.1511034269,2.828427125
10,2300,0.75,1251,1.42,0.1494552112,2
10,2300,0.75,1251,1.45,0.1413797083,2
10,2300,0.75,1251,1.46,0.1652974115,2
10,2300,0.75,1251,1.47,0.1538332335,2.828427125
10,2300,0.75,1251,1.48,0.1523928674,2
10,2300,0.75,1251,1.5,0.1483551924,1.414213562
10,2300,0.75,1251,1.51,0.1609780211,3.464101615
10,2300,0.75,1251,1.53,0.1697904351,2.828427125
10,2300,0.75,1251,1.54,0.1655567597,2.828427125
10,2300,0.75,1251,1.55,0.1721562525,4
10,2300,0.75,1251,1.57,0.1721206448,2
10,2300,0.75,1251,1.59,0.1768743192,3.464101615
10,2300,0.75,1251,1.6,0.1806590589,4
10,2300,0.75,1251,1.64,0.1892926546,3.464101615
10,2300,0.75,1251,1.66,0.1858315938,3.464101615
10,2300,0.75,1251,1.67,0.1753111323,2
10,2300,0.75,1251,1.69,0.1911645817,2.828427125
10,2300,0.75,1251,1.71,0.202677284,4
10,2300,0.75,1251,1.73,0.2110457301,2
10,2300,0.75,1251,1.74,0.223143562,2.449489743
10,2300,0.75,1251,1.76,0.2196578994,2.828427125
10,2300,0.75,1251,1.77,0.2175552482,4.472135955
10,2300,0.75,1251,1.78,0.225204764,2
10,2300,0.75,1251,1.79,0.2166307425,2
10,2300,0.75,1251,1.81,0.2200250669,4
10,2300,0.75,1251,1.83,0.2242187208,3.464101615
10,2300,0.75,1251,1.85,0.2137833621,2.828427125
10,2300,0.75,1251,1.86,0.2313562839,2.828427125
10,2300,0.75,1251,1.87,0.2430596437,3.464101615
10,2300,0.75,1251,1.88,0.2424368692,2.828427125
10,2300,0.75,1251,1.9,0.2290512238,2
10,2300,0.75,1251,1.91,0.2432195263,3.464101615
10,2300,0.75,1251,1.93,0.2363766531,2.828427125
10,2300,0.75,1251,1.95,0.242687777,2.828427125
10,2300,0.75,1251,1.99,0.2533396097,3.464101615
10,2300,0.75,1251,2.02,0.2560135868,4.898979486
10,2300,0.75,1251,2.03,0.2542399198,3.464101615
10,2300,0.75,1251,2.05,0.2609591157,3.464101615
10,2300,0.75,1251,2.07,0.274865896,3.464101615
10,2300,0.75,1251,2.1,0.2555056583,4
10,2300,0.75,1251,2.11,0.2597556519,2.828427125
10,2300,0.75,1251,2.17,0.2605456494,2.828427125
10,2300,0.75,1251,2.19,0.281585891,2.828427125
10,2300,0.75,1251,2.22,0.2625033077,2.828427125
10,2300,0.75,1251,2.23,0.257902587,3.464101615
10,2300,0.75,1251,2.25,0.261801399,2.828427125
10,2300,0.75,1251,2.26,0.2724673401,2.828427125
10,2300,0.75,1251,2.3,0.2615009822,2
10,2300,0.75,1251,2.32,0.2704322476,2.828427125
10,2300,0.75,1251,2.33,0.2465791228,2.828427125
10,2300,0.75,1251,2.35,0.2541067477,2.828427125
10,2300,0.75,1251,2.4,0.241871551,2.828427125
10,2300,0.75,1251,2.43,0.2431330349,2.828427125
10,2300,0.75,1251,2.5,0.2369823046,2.828427125
10,2300,0.75,1251,2.53,0.2334782756,2.828427125
10,2300,0.75,1251,2.69,0.2171214546,2.828427125
10,2300,0.8,1251,0.29,0.05596896602,1.414213562
10,2300,0.8,1251,0.54,0.0808317667,1.414213562
10,2300,0.8,1251,0.56,0.06392831294,1.414213562
10,2300,0.8,1251,0.58,0.06140104142,1.414213562
10,2300,0.8,1251,0.61,0.07908762557,2
10,2300,0.8,1251,0.63,0.09352994824,2
10,2300,0.8,1251,0.78,0.0917934505,2
10,2300,0.8,1251,0.79,0.07803698707,2
10,2300,0.8,1251,0.8,0.08102269764,2
10,2300,0.8,1251,0.83,0.08348611384,2.828427125
10,2300,0.8,1251,0.86,0.08455318305,1.414213562
